City,quadrat,species,count
Toronto,3,Lobelia siphilitica,1
Toronto,3,Lonicera bella,1
Toronto,3,Lonicera canadensis,1
Toronto,3,Lonicera dioica,1
Toronto,3,Lycopus uniflorus,2
Toronto,3,Lysimachia ciliata,1
Toronto,3,Lysimachia thyrsiflora,1
Toronto,3,Lythrum salicaria,1
Toronto,3,Maianthemum canadense,2
Toronto,3,Maianthemum stellatum,1
Toronto,3,Maianthemum trifolium,1
Toronto,3,Malus pumila,1
Toronto,3,Malva moschata,1
Toronto,3,Malva neglecta,1
Toronto,3,Malva sylvestris,1
Toronto,3,Medeola virginiana,1
Toronto,3,Mentha arvensis,1
Toronto,3,Mitchella repens,1
Toronto,3,Mitella diphylla,1
Toronto,3,Mitella nuda,1
Toronto,3,Monarda fistulosa,1
Toronto,3,Monotropa uniflora,3
Toronto,3,Myriophyllum verticillatum,1
Toronto,3,Oenothera gaura,1
Toronto,3,Oenothera parviflora,1
Toronto,3,Oenothera perennis,1
Toronto,3,Onoclea sensibilis,1
Toronto,3,Orthilia secunda,3
Toronto,3,Osmundastrum cinnamomeum,1
Toronto,3,Ostrya virginiana,1
Toronto,3,Panicum latifolium,1
Toronto,3,Penthorum sedoides,1
Toronto,3,Persicaria maculosa,1
Toronto,3,Petasites frigidus,1
Toronto,3,Phegopteris connectilis,2
Toronto,3,Phleum pratense,1
Toronto,3,Physalis heterophylla,2
Toronto,3,Picea abies,1
Toronto,3,Picea glauca,2
Toronto,3,Picea mariana,2
Toronto,3,Pilea pumila,1
Toronto,3,Pilosella aurantiaca,1
Toronto,3,Pilosella piloselloides,1
Toronto,3,Pilosella praealta,1
Toronto,3,Pinus banksiana,1
Toronto,3,Pinus resinosa,1
Toronto,3,Plantago lanceolata,2
Toronto,3,Plantago major,1
Toronto,3,Platanthera hookeri,1
Toronto,3,Podophyllum peltatum,3
Toronto,3,Pogonia ophioglossoides,1
Toronto,3,Polygaloides paucifolia,1
Toronto,3,Polygonatum pubescens,1
Toronto,3,Polystichum acrostichoides,2
Toronto,3,Populus tremuloides,1
Toronto,3,Potamogeton foliosus,1
Toronto,3,Prunella vulgaris,1
Toronto,3,Prunus serotina,2
Toronto,3,Pyrola asarifolia,1
Toronto,3,Pyrola elliptica,1
Toronto,3,Quercus macrocarpa,1
Toronto,3,Quercus rubra,1
Toronto,3,Ranunculus recurvatus,2
Toronto,3,Ranunculus repens,1
Toronto,3,Rhododendron groenlandicum,6
Toronto,3,Rhus typhina,3
Toronto,3,Ribes americanum,3
Toronto,3,Ribes rubrum,1
Toronto,3,Rosa blanda,2
Toronto,3,Rubus idaeus,2
Toronto,3,Rubus odoratus,3
Toronto,3,Rubus pubescens,3
Toronto,3,Rudbeckia triloba,1
Toronto,3,Salix alba,1
Toronto,3,Salix bebbiana,1
Toronto,3,Salix discolor,1
Toronto,3,Salix lucida,1
Toronto,3,Salix pedicellaris,1
Toronto,3,Sambucus canadensis,1
Toronto,3,Sambucus racemosa,1
Toronto,3,Sanguinaria canadensis,4
Toronto,3,Saponaria officinalis,1
Toronto,3,Sarracenia purpurea,6
Toronto,3,Schistidium apocarpum,1
Toronto,3,Schizachne purpurascens,2
Toronto,3,Scirpus atrocinctus,1
Toronto,3,Scirpus cyperinus,1
Toronto,3,Scirpus microcarpus,1
Toronto,3,Scutellaria galericulata,1
Toronto,3,Silene vulgaris,1
Toronto,3,Solanum dulcamara,1
Toronto,3,Solidago canadensis,1
Toronto,3,Solidago flexicaulis,1
Toronto,3,Solidago nemoralis,1
Toronto,3,Solidago rugosa,1
Toronto,3,Sonchus asper,1
Toronto,3,Sparganium emersum,1
Toronto,3,Spinulum annotinum,1
Toronto,3,Spiranthes casei,2
Toronto,3,Spiranthes cernua,2
Toronto,3,Spiranthes lacera,7
Toronto,3,Spiranthes romanzoffiana,1
Toronto,3,Sporobolus cryptandrus,1
Toronto,3,Symphyotrichum lanceolatum,1
Toronto,3,Symphyotrichum lateriflorum,1
Toronto,3,Taraxacum officinale,2
Toronto,3,Taxus canadensis,2
Toronto,3,Thalictrum dioicum,4
Toronto,3,Thalictrum pubescens,1
Toronto,3,Thelypteris palustris,3
Toronto,3,Thuja occidentalis,1
Toronto,3,Tilia americana,1
Toronto,3,Trillium erectum,3
Toronto,3,Trillium grandiflorum,6
Toronto,3,Tsuga canadensis,2
Toronto,3,Turritis glabra,1
Toronto,3,Typha glauca,1
Toronto,3,Utricularia intermedia,1
Toronto,3,Uvularia grandiflora,1
Toronto,3,Vaccinium macrocarpum,3
Toronto,3,Vaccinium myrtilloides,3
Toronto,3,Vaccinium oxycoccos,2
Toronto,3,Verbena hastata,1
Toronto,3,Veronica americana,2
Toronto,3,Veronica officinalis,2
Toronto,3,Veronica serpyllifolia,1
Toronto,3,Viburnum nudum,1
Toronto,3,Viburnum rafinesquianum,2
Toronto,3,Viola affinis,1
Toronto,3,Viola blanda,2
Toronto,3,Viola canadensis,1
Toronto,3,Viola macloskeyi,1
Toronto,3,Viola pubescens,1
Toronto,3,Vitis riparia,2
Toronto,3,Xanthium strumarium,1
Toronto,3,NA,6
Toronto,4,Abies balsamea,1
Toronto,4,Abutilon theophrasti,2
Toronto,4,Agrostis gigantea,1
Toronto,4,Allium tricoccum,1
Toronto,4,Alnus incana,1
Toronto,4,Aronia melanocarpa,1
Toronto,4,Betula pumila,3
Toronto,4,Calamagrostis canadensis,1
Toronto,4,Calamagrostis stricta,1
Toronto,4,Calopogon tuberosus,1
Toronto,4,Carex disperma,1
Toronto,4,Carex limosa,1
Toronto,4,Carex lupulina,2
Toronto,4,Carex peckii,1
Toronto,4,Carex prairea,1
Toronto,4,Carex projecta,1
Toronto,4,Carex retrorsa,1
Toronto,4,Carex stricta,1
Toronto,4,Carex trisperma,1
Toronto,4,Carex tuckermanii,1
Toronto,4,Carex vulpinoidea,1
Toronto,4,Caulophyllum giganteum,1
Toronto,4,Celastrus scandens,1
Toronto,4,Chamaedaphne calyculata,1
Toronto,4,Chimaphila umbellata,1
Toronto,4,Cinna latifolia,1
Toronto,4,Cirsium vulgare,1
Toronto,4,Clintonia borealis,2
Toronto,4,Coptis trifolia,1
Toronto,4,Cornus canadensis,1
Toronto,4,Cornus sericea,1
Toronto,4,Daucus carota,1
Toronto,4,Dirca palustris,1
Toronto,4,Dryopteris carthusiana,1
Toronto,4,Dryopteris cristata,1
Toronto,4,Dryopteris intermedia,1
Toronto,4,Epilobium leptophyllum,1
Toronto,4,Equisetum fluviatile,1
Toronto,4,Erythronium americanum,1
Toronto,4,Galium labradoricum,1
Toronto,4,Galium trifidum,1
Toronto,4,Galium triflorum,1
Toronto,4,Gentianopsis crinita,1
Toronto,4,Glyceria striata,1
Toronto,4,Ilex verticillata,1
Toronto,4,Iris versicolor,1
Toronto,4,Laportea canadensis,1
Toronto,4,Larix laricina,1
Toronto,4,Linnaea borealis,2
Toronto,4,Lonicera oblongifolia,1
Toronto,4,Lycopodium clavatum,1
Toronto,4,Lysimachia borealis,1
Toronto,4,Lysimachia thyrsiflora,1
Toronto,4,Maianthemum canadense,1
Toronto,4,Maianthemum racemosum,1
Toronto,4,Maianthemum trifolium,1
Toronto,4,Monotropa uniflora,1
Toronto,4,Najas flexilis,1
Toronto,4,Oryzopsis asperifolia,1
Toronto,4,Osmunda regalis,1
Toronto,4,Osmundastrum cinnamomeum,1
Toronto,4,Picea mariana,1
Toronto,4,Pinus banksiana,1
Toronto,4,Plantago major,1
Toronto,4,Polygaloides paucifolia,1
Toronto,4,Potentilla norvegica,1
Toronto,4,Prunella vulgaris,1
Toronto,4,Rhododendron groenlandicum,1
Toronto,4,Ribes hirtellum,1
Toronto,4,Rubus pubescens,1
Toronto,4,Salix bebbiana,1
Toronto,4,Salix candida,1
Toronto,4,Salix discolor,1
Toronto,4,Salix petiolaris,1
Toronto,4,Salix serissima,1
Toronto,4,Sambucus racemosa,1
Toronto,4,Saponaria officinalis,1
Toronto,4,Sarracenia purpurea,1
Toronto,4,Sceptridium multifidum,2
Toronto,4,Schizachne purpurascens,1
Toronto,4,Scutellaria galericulata,1
Toronto,4,Solidago rugosa,1
Toronto,4,Solidago uliginosa,1
Toronto,4,Sphenopholis intermedia,1
Toronto,4,Thuja occidentalis,1
Toronto,4,Tilia americana,1
Toronto,4,Trillium erectum,1
Toronto,4,Trillium grandiflorum,1
Toronto,4,Typha angustifolia,1
Toronto,4,Vaccinium macrocarpum,1
Toronto,5,Acer negundo,2
Toronto,5,Acer platanoides,2
Toronto,5,Acer saccharinum,1
Toronto,5,Achillea millefolium,1
Toronto,5,Alliaria petiolata,2
Toronto,5,Alnus glutinosa,2
Toronto,5,Amphicarpaea bracteata,1
Toronto,5,Anemonastrum canadense,2
Toronto,5,Arisaema triphyllum,1
Toronto,5,Asclepias syriaca,3
Toronto,5,Bolboschoenus fluviatilis,2
Toronto,5,Calystegia sepium,1
Toronto,5,Carex alopecoidea,1
Toronto,5,Carex blanda,2
Toronto,5,Carex spicata,1
Toronto,5,Carex sprengelii,1
Toronto,5,Cicuta maculata,1
Toronto,5,Circaea canadensis,1
Toronto,5,Cornus racemosa,1
Toronto,5,Cornus sericea,2
Toronto,5,Corydalis aurea,1
Toronto,5,Cystopteris bulbifera,1
Toronto,5,Dactylis glomerata,1
Toronto,5,Daucus carota,1
Toronto,5,Draba verna,1
Toronto,5,Echinocystis lobata,1
Toronto,5,Echium vulgare,2
Toronto,5,Erigeron annuus,1
Toronto,5,Erigeron philadelphicus,2
Toronto,5,Erysimum cheiranthoides,2
Toronto,5,Euphorbia maculata,1
Toronto,5,Eutrochium maculatum,1
Toronto,5,Fagus grandifolia,1
Toronto,5,Fraxinus pennsylvanica,1
Toronto,5,Galium mollugo,1
Toronto,5,Galium palustre,1
Toronto,5,Galium tinctorium,1
Toronto,5,Geranium robertianum,2
Toronto,5,Geum canadense,2
Toronto,5,Geum urbanum,2
Toronto,5,Glechoma hederacea,2
Toronto,5,Glyceria septentrionalis,1
Toronto,5,Hesperis matronalis,2
Toronto,5,Hypericum perforatum,1
Toronto,5,Impatiens capensis,1
Toronto,5,Iris pseudacorus,2
Toronto,5,Juglans nigra,1
Toronto,5,Juncus compressus,2
Toronto,5,Juncus nodosus,1
Toronto,5,Juncus tenuis,1
Toronto,5,Leersia oryzoides,1
Toronto,5,Leonurus cardiaca,2
Toronto,5,Leucanthemum vulgare,2
Toronto,5,Lonicera minutiflora,1
Toronto,5,Lotus corniculatus,3
Toronto,5,Lycopus europaeus,2
Toronto,5,Medicago lupulina,1
Toronto,5,Melilotus albus,1
Toronto,5,Monotropa uniflora,1
Toronto,5,Nepeta cataria,2
Toronto,5,Nymphaea odorata,1
Toronto,5,Osmunda regalis,1
Toronto,5,Parthenocissus vitacea,1
Toronto,5,Phleum pratense,3
Toronto,5,Physocarpus opulifolius,2
Toronto,5,Pilosella aurantiaca,1
Toronto,5,Plantago lanceolata,2
Toronto,5,Plantago rugelii,2
Toronto,5,Poa palustris,1
Toronto,5,Poa pratensis,1
Toronto,5,Potentilla recta,2
Toronto,5,Prunus serotina,1
Toronto,5,Quercus rubra,1
Toronto,5,Ranunculus acris,2
Toronto,5,Ranunculus longirostris,1
Toronto,5,Rhamnus cathartica,1
Toronto,5,Rhus typhina,2
Toronto,5,Rorippa palustris,1
Toronto,5,Rubus occidentalis,1
Toronto,5,Rumex crispus,2
Toronto,5,Salix fragilis,1
Toronto,5,Schoenoplectus acutus,1
Toronto,5,Silene latifolia,2
Toronto,5,Silene vulgaris,2
Toronto,5,Sinapis arvensis,1
Toronto,5,Solanum dulcamara,2
Toronto,5,Solidago flexicaulis,1
Toronto,5,Symphyotrichum novae-angliae,1
Toronto,5,Tilia americana,1
Toronto,5,Tragopogon dubius,2
Toronto,5,Trifolium pratense,2
Toronto,5,Trifolium repens,2
Toronto,5,Trillium grandiflorum,1
Toronto,5,Tussilago farfara,2
Toronto,5,Urtica gracilis,1
Toronto,5,Verbascum thapsus,3
Toronto,5,Veronica arvensis,1
Toronto,5,Viburnum opulus,1
Toronto,5,Vicia cracca,2
Toronto,5,Vinca minor,2
Toronto,5,Vincetoxicum rossicum,2
Toronto,5,Vitis riparia,3
Toronto,5,Xanthium strumarium,1
Toronto,5,NA,3
Vancouver,1,Abelia grandiflora,1
Vancouver,1,Abeliophyllum distichum,1
Vancouver,1,Abies amabilis,1
Vancouver,1,Abies bracteata,1
Vancouver,1,Abies concolor,2
Vancouver,1,Abies grandis,3
Vancouver,1,Abies nordmanniana,1
Vancouver,1,Abies veitchii,3
Vancouver,1,Acaena anserinifolia,1
Vancouver,1,Acer capillipes,4
Vancouver,1,Acer cappadocicum,1
Vancouver,1,Acer carpinifolium,1
Vancouver,1,Acer circinatum,33
Vancouver,1,Acer cissifolium,4
Vancouver,1,Acer glabrum,1
Vancouver,1,Acer griseum,1
Vancouver,1,Acer macrophyllum,28
Vancouver,1,Acer negundo,4
Vancouver,1,Acer nikoense,1
Vancouver,1,Acer obtusatum,1
Vancouver,1,Acer palmatum,13
Vancouver,1,Acer pentaphyllum,1
Vancouver,1,Acer platanoides,10
Vancouver,1,Acer pseudoplatanus,9
Vancouver,1,Acer pycnanthum,1
Vancouver,1,Acer rubrum,1
Vancouver,1,Acer rufinerve,7
Vancouver,1,Acer saccharinum,3
Vancouver,1,Acer tataricum,6
Vancouver,1,Achillea millefolium,13
Vancouver,1,Achlys triphylla,2
Vancouver,1,Acmispon denticulatus,2
Vancouver,1,Acrosiphonia coalita,5
Vancouver,1,Acrosiphonia spinescens,5
Vancouver,1,Actaea rubra,1
Vancouver,1,Adenocaulon bicolor,9
Vancouver,1,Adiantum aleuticum,6
Vancouver,1,Adiantum pedatum,5
Vancouver,1,Aegopodium podagraria,9
Vancouver,1,Aesculus carnea,2
Vancouver,1,Aesculus hippocastanum,9
Vancouver,1,Agardhiella coulteri,1
Vancouver,1,Ageratina altissima,1
Vancouver,1,Aglaothamnion hookeri,1
Vancouver,1,Agropyron cristatum,2
Vancouver,1,Agrostis capillaris,2
Vancouver,1,Agrostis exarata,10
Vancouver,1,Agrostis gigantea,2
Vancouver,1,Agrostis scabra,2
Vancouver,1,Agrostis stolonifera,2
Vancouver,1,Ahnfeltia plicata,3
Vancouver,1,Aira caryophyllea,4
Vancouver,1,Aira praecox,2
Vancouver,1,Ajuga pyramidalis,1
Vancouver,1,Ajuga reptans,3
Vancouver,1,Alchemilla conjuncta,1
Vancouver,1,Alchemilla mollis,1
Vancouver,1,Alisma lanceolatum,3
Vancouver,1,Alkekengi officinarum,2
Vancouver,1,Allium acuminatum,2
Vancouver,1,Allium cernuum,2
Vancouver,1,Allium moly,2
Vancouver,1,Allium schoenoprasum,1
Vancouver,1,Allium vineale,2
Vancouver,1,Alnus alnobetula,3
Vancouver,1,Alnus glutinosa,1
Vancouver,1,Alnus hirsuta,1
Vancouver,1,Alnus incana,4
Vancouver,1,Alnus rubra,14
Vancouver,1,Alopecurus carolinianus,1
Vancouver,1,Alopecurus geniculatus,1
Vancouver,1,Alsia californica,1
Vancouver,1,Alyssum montanum,1
Vancouver,1,Amaranthus blitoides,1
Vancouver,1,Amaranthus bouchonii,1
Vancouver,1,Amaranthus powellii,1
Vancouver,1,Amaranthus retroflexus,1
Vancouver,1,Amaranthus tuberculatus,2
Vancouver,1,Amblystegium serpens,2
Vancouver,1,Ambrosia artemisiifolia,4
Vancouver,1,Ambrosia camphorata,1
Vancouver,1,Ambrosia trifida,1
Vancouver,1,Amelanchier alnifolia,10
Vancouver,1,Amelanchier canadensis,1
Vancouver,1,Amelanchier laevis,1
Vancouver,1,Amphidium californicum,3
Vancouver,1,Amsonia tabernaemontana,1
Vancouver,1,Anacolia menziesii,1
Vancouver,1,Anaphalis margaritacea,21
Vancouver,1,Andreaea blyttii,1
Vancouver,1,Andreaea nivalis,4
Vancouver,1,Andromeda polifolia,1
Vancouver,1,Anemone nemorosa,3
Vancouver,1,Anthemis arvensis,2
Vancouver,1,Anthemis cotula,5
Vancouver,1,Anthoceros punctatus,1
Vancouver,1,Anthoxanthum odoratum,3
Vancouver,1,Anthriscus sylvestris,2
Vancouver,1,Antirrhinum majus,1
Vancouver,1,Antithamnionella pacifica,1
Vancouver,1,Antithamnionella spirographidis,2
Vancouver,1,Antitrichia californica,3
Vancouver,1,Antitrichia curtipendula,1
Vancouver,1,Apera interrupta,3
Vancouver,1,Aphanes arvensis,2
Vancouver,1,Aphanes australis,1
Vancouver,1,Apocynum androsaemifolium,2
Vancouver,1,Aponogeton distachyus,1
Vancouver,1,Aquilegia formosa,1
Vancouver,1,Arabidopsis thaliana,10
Vancouver,1,Aralia elata,2
Vancouver,1,Arbutus menziesii,7
Vancouver,1,Arbutus unedo,2
Vancouver,1,Arceuthobium campylopodum,1
Vancouver,1,Arctium minus,8
Vancouver,1,Arctostaphylos columbiana,3
Vancouver,1,Arctostaphylos media,1
Vancouver,1,Arctostaphylos uva-ursi,1
Vancouver,1,Arenaria serpyllifolia,2
Vancouver,1,Argentina anserina,16
Vancouver,1,Arisaema ciliatum,1
Vancouver,1,Aristida oligantha,2
Vancouver,1,Aristolochia macrophylla,1
Vancouver,1,Arnica cordifolia,1
Vancouver,1,Arnica latifolia,8
Vancouver,1,Arnica montana,1
Vancouver,1,Arrhenatherum elatius,3
Vancouver,1,Artemisia ludoviciana,1
Vancouver,1,Artemisia scoparia,2
Vancouver,1,Artemisia suksdorfii,3
Vancouver,1,Artemisia tridentata,1
Vancouver,1,Artemisia vulgaris,5
Vancouver,1,Arthrocaulon macrostachyum,1
Vancouver,1,Arum italicum,2
Vancouver,1,Aruncus dioicus,8
Vancouver,1,Asarum caudatum,2
Vancouver,1,Asarum europaeum,1
Vancouver,1,Asparagus asparagoides,2
Vancouver,1,Aspidotis densa,3
Vancouver,1,Asplenium scolopendrium,1
Vancouver,1,Asplenium trichomanes,3
Vancouver,1,Athyrium asplenioides,8
Vancouver,1,Athyrium filix-femina,10
Vancouver,1,Athyrium otophorum,2
Vancouver,1,Atocion armeria,2
Vancouver,1,Atrichum crispum,1
Vancouver,1,Atrichum selwynii,8
Vancouver,1,Atrichum undulatum,10
Vancouver,1,Atriplex hortensis,1
Vancouver,1,Atriplex longipes,1
Vancouver,1,Atriplex micrantha,1
Vancouver,1,Atriplex nudicaulis,1
Vancouver,1,Atriplex patula,1
Vancouver,1,Atropa belladonna,1
Vancouver,1,Aucuba japonica,1
Vancouver,1,Aulacomnium androgynum,2
Vancouver,1,Austroblechnum penna-marina,1
Vancouver,1,Avena barbata,1
Vancouver,1,Avena fatua,12
Vancouver,1,Avena sativa,14
Vancouver,1,Axyris amaranthoides,1
Vancouver,1,Azolla caroliniana,1
Vancouver,1,Azolla filiculoides,3
Vancouver,1,Bangia atropurpurea,1
Vancouver,1,Barbarea orthoceras,7
Vancouver,1,Barbarea verna,4
Vancouver,1,Barbarea vulgaris,2
Vancouver,1,Barbula convoluta,1
Vancouver,1,Barbula unguiculata,2
Vancouver,1,Bartramia circinnulata,1
Vancouver,1,Bartramia pomiformis,4
Vancouver,1,Bartramiopsis lescurii,2
Vancouver,1,Bazzania denudata,5
Vancouver,1,Bellis perennis,43
Vancouver,1,Bellium bellidioides,1
Vancouver,1,Berberis aquifolium,24
Vancouver,1,Berberis julianae,2
Vancouver,1,Berberis microphylla,1
Vancouver,1,Berberis nervosa,11
Vancouver,1,Berberis rubrostilla,1
Vancouver,1,Berberis soulieana,2
Vancouver,1,Berberis thunbergii,1
Vancouver,1,Berberis verruculosa,1
Vancouver,1,Berberis vulgaris,1
Vancouver,1,Bergenia purpurascens,2
Vancouver,1,Berkheya macrocephala,1
Vancouver,1,Berteroa incana,1
Vancouver,1,Betula alleghaniensis,4
Vancouver,1,Betula grossa,1
Vancouver,1,Betula lenta,1
Vancouver,1,Betula papyrifera,4
Vancouver,1,Betula pendula,4
Vancouver,1,Betula pubescens,2
Vancouver,1,Betula utilis,3
Vancouver,1,Bidens amplissima,7
Vancouver,1,Bidens aurea,1
Vancouver,1,Bidens cernua,6
Vancouver,1,Bidens connata,1
Vancouver,1,Bidens frondosa,2
Vancouver,1,Bidens pilosa,1
Vancouver,1,Bidens tripartita,1
Vancouver,1,Bixa orellana,2
Vancouver,1,Blechnum spicant,1
Vancouver,1,Blidingia minima,2
Vancouver,1,Blindia acuta,3
Vancouver,1,Bolboschoenus maritimus,3
Vancouver,1,Botryoglossum farlowianum,1
Vancouver,1,Boykinia occidentalis,7
Vancouver,1,Brachytheciastrum collinum,1
Vancouver,1,Brachythecium albicans,2
Vancouver,1,Brachythecium asperrimum,1
Vancouver,1,Brachythecium frigidum,1
Vancouver,1,Brassica napus,1
Vancouver,1,Brassica nigra,2
Vancouver,1,Brassica oleracea,1
Vancouver,1,Brassica rapa,5
Vancouver,1,Briza maxima,1
Vancouver,1,Bromus carinatus,1
Vancouver,1,Bromus commutatus,1
Vancouver,1,Bromus diandrus,1
Vancouver,1,Bromus hordeaceus,2
Vancouver,1,Bromus inermis,3
Vancouver,1,Bromus japonicus,1
Vancouver,1,Bromus racemosus,1
Vancouver,1,Bromus sitchensis,15
Vancouver,1,Bromus tectorum,2
Vancouver,1,Bromus vulgaris,5
Vancouver,1,Brotherella roellii,5
Vancouver,1,Bryolawtonia vancouveriensis,1
Vancouver,1,Bryopsis corticulans,1
Vancouver,1,Bryum argenteum,1
Vancouver,1,Bryum bicolor,1
Vancouver,1,Bryum capillare,8
Vancouver,1,Bryum cirrhatum,1
Vancouver,1,Bryum dichotomum,3
Vancouver,1,Bryum extenuatum,1
Vancouver,1,Bryum gemmiparum,1
Vancouver,1,Bryum radiculosum,1
Vancouver,1,Bryum turbinatum,1
Vancouver,1,Bryum violaceum,1
Vancouver,1,Bryum weigelii,1
Vancouver,1,Buckiella undulata,13
Vancouver,1,Bucklandiella heterosticha,1
Vancouver,1,Buddleja davidii,6
Vancouver,1,Buddleja weyeriana,1
Vancouver,1,Buglossoides arvensis,1
Vancouver,1,Bulbine semibarbata,1
Vancouver,1,Cakile edentula,2
Vancouver,1,Calceolaria dichotoma,1
Vancouver,1,Calendula officinalis,1
Vancouver,1,Calliandra haematocephala,1
Vancouver,1,Callicarpa dichotoma,1
Vancouver,1,Calliergon cordifolium,2
Vancouver,1,Calliergonella cuspidata,21
Vancouver,1,Callistemon paludosus,1
Vancouver,1,Callithamnion acutum,2
Vancouver,1,Callithamnion biseriatum,1
Vancouver,1,Callitriche heterophylla,3
Vancouver,1,Callitriche stagnalis,6
Vancouver,1,Callophyllis flabellulata,13
Vancouver,1,Callophyllis violacea,1
Vancouver,1,Calluna vulgaris,3
Vancouver,1,Calocedrus decurrens,1
Vancouver,1,Caltha palustris,4
Vancouver,1,Calycanthus floridus,2
Vancouver,1,Calypogeia muelleriana,2
Vancouver,1,Calystegia sepium,2
Vancouver,1,Calystegia silvatica,5
Vancouver,1,Camelina microcarpa,5
Vancouver,1,Campanula lactiflora,6
Vancouver,1,Campanula latifolia,1
Vancouver,1,Campanula poscharskyana,1
Vancouver,1,Campanula rapunculoides,1
Vancouver,1,Campanula rotundifolia,3
Vancouver,1,Camptothecium nuttallii,1
Vancouver,1,Campylopus atrovirens,1
Vancouver,1,Campylopus fragilis,1
Vancouver,1,Campylopus introflexus,2
Vancouver,1,Canadanthus modestus,3
Vancouver,1,Cannabis sativa,6
Vancouver,1,Capnoides sempervirens,1
Vancouver,1,Capsella bursa-pastoris,14
Vancouver,1,Capsosiphon fulvescens,2
Vancouver,1,Cardamine breweri,8
Vancouver,1,Cardamine corymbosa,4
Vancouver,1,Cardamine flexuosa,2
Vancouver,1,Cardamine hirsuta,2
Vancouver,1,Cardamine nuttallii,2
Vancouver,1,Cardamine occidentalis,2
Vancouver,1,Cardamine occulta,2
Vancouver,1,Cardamine oligosperma,8
Vancouver,1,Cardamine pensylvanica,4
Vancouver,1,Carex amplifolia,2
Vancouver,1,Carex aquatilis,5
Vancouver,1,Carex arcta,1
Vancouver,1,Carex bebbii,1
Vancouver,1,Carex canescens,2
Vancouver,1,Carex crawfordii,1
Vancouver,1,Carex deweyana,1
Vancouver,1,Carex echinata,1
Vancouver,1,Carex hirta,3
Vancouver,1,Carex kelloggii,1
Vancouver,1,Carex laeviculmis,3
Vancouver,1,Carex lasiocarpa,1
Vancouver,1,Carex lenticularis,3
Vancouver,1,Carex leporina,1
Vancouver,1,Carex leptopoda,4
Vancouver,1,Carex limosa,2
Vancouver,1,Carex livida,2
Vancouver,1,Carex lyngbyei,3
Vancouver,1,Carex magellanica,1
Vancouver,1,Carex mertensii,3
Vancouver,1,Carex michelii,1
Vancouver,1,Carex microptera,1
Vancouver,1,Carex morrowii,1
Vancouver,1,Carex myosuroides,1
Vancouver,1,Carex nigricans,5
Vancouver,1,Carex obnupta,4
Vancouver,1,Carex pachystachya,2
Vancouver,1,Carex pauciflora,3
Vancouver,1,Carex pendula,3
Vancouver,1,Carex praegracilis,1
Vancouver,1,Carex praticola,1
Vancouver,1,Carex retrorsa,1
Vancouver,1,Carex rossii,3
Vancouver,1,Carex saxatilis,1
Vancouver,1,Carex scirpoidea,2
Vancouver,1,Carex spectabilis,1
Vancouver,1,Carex stipata,4
Vancouver,1,Carex subbracteata,1
Vancouver,1,Carex sylvatica,2
Vancouver,1,Carex vulpinoidea,1
Vancouver,1,Carpinus betulus,3
Vancouver,1,Carrierea calycina,3
Vancouver,1,Carum carvi,4
Vancouver,1,Carya ovata,1
Vancouver,1,Cassinia fulvida,1
Vancouver,1,Castanea dentata,6
Vancouver,1,Castanea sativa,1
Vancouver,1,Castanopsis javanica,3
Vancouver,1,Catalpa speciosa,1
Vancouver,1,Caulacanthus ustulatus,7
Vancouver,1,Ceanothus impressus,1
Vancouver,1,Ceanothus thyrsiflorus,1
Vancouver,1,Cedrus atlantica,1
Vancouver,1,Cedrus deodara,1
Vancouver,1,Cedrus libani,2
Vancouver,1,Celtis occidentalis,2
Vancouver,1,Cenchrus americanus,1
Vancouver,1,Centaurea cyanus,1
Vancouver,1,Centaurea debeauxii,6
Vancouver,1,Centaurea decipiens,1
Vancouver,1,Centaurea jacea,1
Vancouver,1,Centaurea montana,9
Vancouver,1,Centaurium erythraea,2
Vancouver,1,Centranthus ruber,1
Vancouver,1,Cephalozia bicuspidata,8
Vancouver,1,Cephaloziella divaricata,3
Vancouver,1,Ceramium gardneri,1
Vancouver,1,Ceramium pacificum,1
Vancouver,1,Ceramium virgatum,2
Vancouver,1,Ceramium washingtoniense,2
Vancouver,1,Cerastium arvense,2
Vancouver,1,Cerastium fontanum,4
Vancouver,1,Cerastium glomeratum,2
Vancouver,1,Cerastium glutinosum,1
Vancouver,1,Cerastium nutans,1
Vancouver,1,Cerastium semidecandrum,2
Vancouver,1,Ceratodon purpureus,5
Vancouver,1,Cercidiphyllum japonicum,4
Vancouver,1,Cercis canadensis,1
Vancouver,1,Cerinthe major,1
Vancouver,1,Chaetomorpha cannabina,2
Vancouver,1,Chaetomorpha ligustica,1
Vancouver,1,Chamaecyparis lawsoniana,3
Vancouver,1,Chamaecyparis obtusa,1
Vancouver,1,Chamaecyparis pisifera,3
Vancouver,1,Chelidonium majus,1
Vancouver,1,Chenopodium berlandieri,1
Vancouver,1,Chenopodium giganteum,1
Vancouver,1,Chiloscyphus pallescens,2
Vancouver,1,Choisya ternata,2
Vancouver,1,Chondracanthus exasperatus,4
Vancouver,1,Chondria dasyphylla,1
Vancouver,1,Choreocolax polysiphoniae,2
Vancouver,1,Chrysolepis chrysophylla,1
Vancouver,1,Cicer arietinum,3
Vancouver,1,Cichorium intybus,2
Vancouver,1,Cicuta douglasii,3
Vancouver,1,Cinna latifolia,2
Vancouver,1,Circaea alpina,4
Vancouver,1,Cirsium arvense,24
Vancouver,1,Cirsium brevistylum,1
Vancouver,1,Cirsium edule,1
